2020-01-02,0 days 09:25:00,00001.SZ,78.16,53.42,55.0,23.33,94.82,88.79
2020-01-02,0 days 09:31:00,00001.SZ,88.48,37.31,68.39,81.25,23.05,66.72
2020-01-02,0 days 09:32:00,00001.SZ,15.56,24.86,73.59,62.42,78.42,69.62
2020-01-02,0 days 09:33:00,00001.SZ,21.71,5.65,58.04,73.13,39.44,10.94
2020-01-02,0 days 09:34:00,00001.SZ,64.58,47.46,52.77,4.29,4.07,33.43
2020-01-02,0 days 09:35:00,00001.SZ,19.39,73.2,66.13,30.6,32.24,26.32
2020-01-02,0 days 09:36:00,00001.SZ,90.61,89.55,26.61,49.39,15.19,1.61
2020-01-02,0 days 09:37:00,00001.SZ,44.24,28.95,5.89,64.28,54.52,96.59
2020-01-02,0 days 09:38:00,00001.SZ,48.16,84.68,69.27,11.39,30.3,67.86
2020-01-02,0 days 09:39:00,00001.SZ,7.48,49.56,23.14,20.5,62.72,28.93
2020-01-02,0 days 09:40:00,00001.SZ,60.08,83.34,85.5,72.13,84.12,3.67
2020-01-02,0 days 09:41:00,00001.SZ,1.56,97.09,61.41,55.9,50.36,3.5
2020-01-02,0 days 09:42:00,00001.SZ,14.42,37.1,61.95,9.53,28.6,43.61
2020-01-02,0 days 09:43:00,00001.SZ,29.8,33.47,35.45,6.15,89.41,52.64
2020-01-02,0 days 09:44:00,00001.SZ,15.95,72.59,68.72,21.3,88.0,60.2
2020-01-02,0 days 09:45:00,00001.SZ,31.26,76.55,32.06,44.55,3.4,1.89
2020-01-02,0 days 09:46:00,00001.SZ,4.99,28.02,76.23,80.33,35.93,67.76
2020-01-02,0 days 09:47:00,00001.SZ,14.78,94.87,71.12,74.51,30.08,65.67
2020-01-02,0 days 09:48:00,00001.SZ,20.25,3.23,44.48,90.4,76.88,22.93
2020-01-02,0 days 09:49:00,00001.SZ,63.41,86.3,42.05,79.2,38.55,31.72
2020-01-02,0 days 09:50:00,00001.SZ,40.49,30.64,81.2,64.18,14.69,80.47
2020-01-02,0 days 09:51:00,00001.SZ,62.58,39.98,42.13,71.82,26.01,68.86
2020-01-02,0 days 09:52:00,00001.SZ,20.89,70.85,47.04,1.19,62.15,60.56
2020-01-02,0 days 09:53:00,00001.SZ,97.87,93.01,21.01,67.97,45.49,68.83
2020-01-02,0 days 09:54:00,00001.SZ,85.06,85.25,69.14,32.7,11.89,22.98
2020-01-02,0 days 09:55:00,00001.SZ,68.53,10.97,91.41,11.98,10.15,88.84
2020-01-02,0 days 09:56:00,00001.SZ,92.5,58.44,64.56,31.66,2.55,92.02
2020-01-02,0 days 09:57:00,00001.SZ,76.98,31.87,79.66,70.83,13.61,70.41
2020-01-02,0 days 09:58:00,00001.SZ,40.33,77.25,46.28,70.64,24.33,70.09
2020-01-02,0 days 09:59:00,00001.SZ,10.07,59.93,60.74,56.15,58.58,44.39
2020-01-02,0 days 10:00:00,00001.SZ,80.16,86.46,83.84,73.56,25.7,78.1
2020-01-02,0 days 10:01:00,00001.SZ,2.39,59.1,64.8,19.38,29.95,78.22
2020-01-02,0 days 10:02:00,00001.SZ,10.35,89.02,1.56,15.03,25.4,64.53
2020-01-02,0 days 10:03:00,00001.SZ,80.07,33.47,2.35,14.59,88.02,28.65
2020-01-02,0 days 10:04:00,00001.SZ,51.7,61.21,39.62,71.77,92.84,16.73
2020-01-02,0 days 10:05:00,00001.SZ,92.09,90.14,4.72,36.69,78.3,59.66
2020-01-02,0 days 10:06:00,00001.SZ,66.67,48.18,62.97,42.53,73.44,91.85
2020-01-02,0 days 10:07:00,00001.SZ,98.79,56.54,74.57,24.78,3.17,66.56
2020-01-02,0 days 10:08:00,00001.SZ,80.32,35.41,71.43,6.89,58.46,74.51
2020-01-02,0 days 10:09:00,00001.SZ,82.01,47.51,62.68,11.85,36.73,70.24
2020-01-02,0 days 10:10:00,00001.SZ,34.1,65.49,85.25,82.47,67.37,76.29
2020-01-02,0 days 10:11:00,00001.SZ,8.78,24.56,90.79,89.33,33.54,13.7
2020-01-02,0 days 10:12:00,00001.SZ,75.38,27.24,37.23,89.56,82.25,10.43
2020-01-02,0 days 10:13:00,00001.SZ,41.49,92.71,22.98,15.71,35.86,96.73
2020-01-02,0 days 10:14:00,00001.SZ,34.66,48.92,53.68,31.45,86.58,24.06
2020-01-02,0 days 10:15:00,00001.SZ,99.33,93.98,92.12,17.51,26.17,41.4
2020-01-02,0 days 10:16:00,00001.SZ,17.18,30.19,78.73,64.89,76.76,76.85
2020-01-02,0 days 10:17:00,00001.SZ,99.35,56.06,48.28,93.48,57.3,87.73
2020-01-02,0 days 10:18:00,00001.SZ,37.66,74.91,59.07,33.7,54.95,24.86
2020-01-02,0 days 10:19:00,00001.SZ,41.52,97.57,3.21,16.99,93.11,90.92
2020-01-02,0 days 10:20:00,00001.SZ,18.69,79.95,59.64,18.04,97.9,78.26
2020-01-02,0 days 10:21:00,00001.SZ,93.2,22.18,34.43,63.97,83.39,10.22
2020-01-02,0 days 10:22:00,00001.SZ,92.01,12.31,35.49,76.48,31.6,29.64
2020-01-02,0 days 10:23:00,00001.SZ,71.16,62.58,77.22,1.47,83.37,89.46
2020-01-02,0 days 10:24:00,00001.SZ,32.71,41.54,24.73,12.96,40.53,89.22
2020-01-02,0 days 10:25:00,00001.SZ,31.77,63.28,48.47,54.7,97.55,55.17
2020-01-02,0 days 10:26:00,00001.SZ,6.97,21.9,96.8,49.67,23.78,23.14
2020-01-02,0 days 10:27:00,00001.SZ,15.54,86.8,1.03,3.24,46.05,2.18
2020-01-02,0 days 10:28:00,00001.SZ,30.61,89.41,37.62,87.96,53.14,30.71
2020-01-02,0 days 10:29:00,00001.SZ,19.26,78.9,28.86,38.53,33.88,51.68
2020-01-02,0 days 10:30:00,00001.SZ,94.68,27.34,80.98,11.15,39.37,37.29
2020-01-02,0 days 10:31:00,00001.SZ,8.11,66.27,35.54,82.6,33.88,18.79
2020-01-02,0 days 10:32:00,00001.SZ,39.5,41.02,60.19,47.91,75.91,56.1
2020-01-02,0 days 10:33:00,00001.SZ,82.05,70.41,55.42,26.57,5.14,97.96
2020-01-02,0 days 10:34:00,00001.SZ,87.87,87.29,57.1,88.81,44.42,35.19
2020-01-02,0 days 10:35:00,00001.SZ,66.15,66.48,50.02,87.59,62.72,77.8
2020-01-02,0 days 10:36:00,00001.SZ,93.27,9.4,59.68,94.85,99.99,92.77
2020-01-02,0 days 10:37:00,00001.SZ,58.1,31.03,52.19,67.91,85.65,19.0
2020-01-02,0 days 10:38:00,00001.SZ,26.36,23.24,4.12,7.74,65.41,65.24
2020-01-02,0 days 10:39:00,00001.SZ,1.91,56.0,69.53,37.71,62.14,63.18
2020-01-02,0 days 10:40:00,00001.SZ,66.43,64.53,59.07,79.79,47.72,12.66
2020-01-02,0 days 10:41:00,00001.SZ,67.33,41.01,37.11,61.26,23.16,88.03
2020-01-02,0 days 10:42:00,00001.SZ,98.83,70.76,71.97,91.86,93.36,93.15
2020-01-02,0 days 10:43:00,00001.SZ,25.61,33.53,47.91,67.82,27.98,47.08
2020-01-02,0 days 10:44:00,00001.SZ,81.12,32.03,26.03,44.0,43.67,58.28
2020-01-02,0 days 10:45:00,00001.SZ,3.15,65.35,69.48,99.8,68.7,16.75
2020-01-02,0 days 10:46:00,00001.SZ,59.57,56.03,67.54,48.94,37.56,69.22
2020-01-02,0 days 10:47:00,00001.SZ,92.1,45.95,35.95,23.78,51.48,29.46
2020-01-02,0 days 10:48:00,00001.SZ,7.33,94.86,20.21,43.42,38.52,68.69
2020-01-02,0 days 10:49:00,00001.SZ,27.96,48.1,4.79,43.55,55.45,37.79
2020-01-02,0 days 10:50:00,00001.SZ,2.94,50.4,79.66,61.85,52.18,64.96
2020-01-02,0 days 10:51:00,00001.SZ,88.7,7.01,12.65,78.37,57.45,70.68
2020-01-02,0 days 10:52:00,00001.SZ,87.2,80.46,45.77,78.07,49.79,10.27
2020-01-02,0 days 10:53:00,00001.SZ,48.08,52.98,52.41,61.71,35.38,54.35
2020-01-02,0 days 10:54:00,00001.SZ,64.23,46.21,48.08,6.08,41.06,22.49
2020-01-02,0 days 10:55:00,00001.SZ,65.94,49.52,83.8,18.3,66.6,14.71
2020-01-02,0 days 10:56:00,00001.SZ,32.51,90.39,69.19,44.89,31.95,53.52
