2020-01-02,0 days 09:25:00,00001.SZ,67.86,32.46,43.43,42.53,68.56,71.47
2020-01-02,0 days 09:31:00,00001.SZ,98.46,35.23,85.21,62.37,16.01,95.87
2020-01-02,0 days 09:32:00,00001.SZ,31.4,72.23,11.15,4.22,46.6,42.74
2020-01-02,0 days 09:33:00,00001.SZ,94.38,38.57,99.91,50.14,86.43,13.36
2020-01-02,0 days 09:34:00,00001.SZ,94.61,97.47,3.43,55.13,57.43,42.37
2020-01-02,0 days 09:35:00,00001.SZ,84.84,61.96,53.39,67.69,7.09,29.46
2020-01-02,0 days 09:36:00,00001.SZ,72.66,49.72,77.7,63.36,32.75,27.25
2020-01-02,0 days 09:37:00,00001.SZ,66.23,89.25,6.58,3.54,67.24,92.13
2020-01-02,0 days 09:38:00,00001.SZ,62.27,10.31,17.13,48.96,10.9,27.97
2020-01-02,0 days 09:39:00,00001.SZ,48.83,5.69,54.88,32.03,3.79,26.71
2020-01-02,0 days 09:40:00,00001.SZ,20.57,41.62,98.53,35.73,28.07,89.19
2020-01-02,0 days 09:41:00,00001.SZ,16.88,13.26,90.76,11.26,53.96,91.56
2020-01-02,0 days 09:42:00,00001.SZ,88.64,45.03,49.33,56.3,91.34,77.26
2020-01-02,0 days 09:43:00,00001.SZ,5.43,43.38,9.29,3.98,20.88,86.34
2020-01-02,0 days 09:44:00,00001.SZ,93.27,66.82,65.47,16.62,81.08,97.2
2020-01-02,0 days 09:45:00,00001.SZ,59.45,12.31,3.94,96.76,46.7,35.42
2020-01-02,0 days 09:46:00,00001.SZ,60.66,26.12,37.74,24.38,66.25,61.79
2020-01-02,0 days 09:47:00,00001.SZ,64.95,93.96,87.71,73.55,46.56,12.08
2020-01-02,0 days 09:48:00,00001.SZ,99.72,3.42,94.8,52.93,70.44,69.4
2020-01-02,0 days 09:49:00,00001.SZ,19.32,18.25,22.69,8.07,71.34,8.79
2020-01-02,0 days 09:50:00,00001.SZ,47.76,31.47,59.48,88.81,20.84,82.62
2020-01-02,0 days 09:51:00,00001.SZ,78.12,33.38,47.92,30.61,74.9,54.65
2020-01-02,0 days 09:52:00,00001.SZ,47.58,89.78,34.97,91.01,50.28,53.51
2020-01-02,0 days 09:53:00,00001.SZ,11.98,41.79,87.21,17.58,48.64,42.89
2020-01-02,0 days 09:54:00,00001.SZ,62.31,19.23,67.63,22.06,41.5,39.27
2020-01-02,0 days 09:55:00,00001.SZ,40.83,5.67,57.04,18.3,64.86,90.57
2020-01-02,0 days 09:56:00,00001.SZ,47.4,90.69,58.08,98.5,21.57,73.43
2020-01-02,0 days 09:57:00,00001.SZ,59.16,30.98,10.1,55.12,90.66,41.47
2020-01-02,0 days 09:58:00,00001.SZ,19.95,28.72,49.39,24.81,32.27,11.13
2020-01-02,0 days 09:59:00,00001.SZ,6.02,25.73,72.05,22.76,88.05,86.75
2020-01-02,0 days 10:00:00,00001.SZ,74.13,65.57,92.35,41.38,29.44,58.31
2020-01-02,0 days 10:01:00,00001.SZ,19.29,29.8,16.49,89.55,34.7,89.76
2020-01-02,0 days 10:02:00,00001.SZ,67.9,99.41,95.17,69.66,54.04,16.44
2020-01-02,0 days 10:03:00,00001.SZ,90.36,59.28,41.53,62.19,87.83,69.88
2020-01-02,0 days 10:04:00,00001.SZ,15.03,19.08,10.35,48.77,87.03,74.67
2020-01-02,0 days 10:05:00,00001.SZ,85.79,26.42,10.3,36.2,55.14,71.76
2020-01-02,0 days 10:06:00,00001.SZ,40.62,91.04,14.89,79.9,68.36,84.92
2020-01-02,0 days 10:07:00,00001.SZ,63.83,11.33,79.17,80.98,53.87,17.11
2020-01-02,0 days 10:08:00,00001.SZ,3.5,41.82,66.6,26.89,64.69,44.96
2020-01-02,0 days 10:09:00,00001.SZ,35.41,88.53,75.53,33.51,64.67,51.62
2020-01-02,0 days 10:10:00,00001.SZ,81.88,78.92,39.92,76.03,46.79,8.7
2020-01-02,0 days 10:11:00,00001.SZ,51.06,4.38,71.34,52.92,89.96,47.32
2020-01-02,0 days 10:12:00,00001.SZ,20.21,19.21,54.04,43.51,96.87,98.0
2020-01-02,0 days 10:13:00,00001.SZ,63.71,52.95,33.75,82.59,21.3,32.85
2020-01-02,0 days 10:14:00,00001.SZ,72.58,15.17,89.23,94.5,38.71,48.37
2020-01-02,0 days 10:15:00,00001.SZ,16.14,41.76,70.94,37.58,62.79,83.01
2020-01-02,0 days 10:16:00,00001.SZ,1.73,46.97,14.65,31.44,46.04,93.43
2020-01-02,0 days 10:17:00,00001.SZ,61.51,14.25,37.3,4.07,70.95,70.23
2020-01-02,0 days 10:18:00,00001.SZ,2.94,91.51,73.38,4.43,17.74,58.01
2020-01-02,0 days 10:19:00,00001.SZ,87.79,75.32,46.27,81.58,82.42,63.47
2020-01-02,0 days 10:20:00,00001.SZ,99.78,71.59,51.42,47.27,41.26,33.18
2020-01-02,0 days 10:21:00,00001.SZ,22.34,12.52,98.25,78.83,30.37,71.77
2020-01-02,0 days 10:22:00,00001.SZ,5.89,29.41,14.47,36.96,17.98,88.31
2020-01-02,0 days 10:23:00,00001.SZ,58.22,50.49,77.72,95.78,29.04,4.14
2020-01-02,0 days 10:24:00,00001.SZ,21.43,85.66,23.08,32.5,30.53,97.72
2020-01-02,0 days 10:25:00,00001.SZ,33.95,25.44,28.54,17.18,4.53,35.58
