2020-01-02,0 days 09:25:00,00001.SZ,6.01,6.06,63.86,13.52,31.89,21.16
2020-01-02,0 days 09:31:00,00001.SZ,10.28,49.12,16.48,63.41,3.5,72.43
2020-01-02,0 days 09:32:00,00001.SZ,46.84,63.28,93.49,98.04,70.66,70.84
2020-01-02,0 days 09:33:00,00001.SZ,47.05,83.83,89.32,87.31,69.17,22.76
2020-01-02,0 days 09:34:00,00001.SZ,31.37,61.01,56.29,43.11,61.3,29.76
2020-01-02,0 days 09:35:00,00001.SZ,70.14,89.29,18.66,54.64,15.27,59.56
2020-01-02,0 days 09:36:00,00001.SZ,4.79,43.72,38.31,76.69,72.26,27.39
2020-01-02,0 days 09:37:00,00001.SZ,1.16,12.72,10.82,21.12,59.67,21.51
2020-01-02,0 days 09:38:00,00001.SZ,82.76,85.29,81.8,62.11,98.5,69.28
2020-01-02,0 days 09:39:00,00001.SZ,82.64,21.03,93.08,84.62,89.66,77.43
2020-01-02,0 days 09:40:00,00001.SZ,35.43,4.57,18.94,3.25,6.47,89.19
2020-01-02,0 days 09:41:00,00001.SZ,32.59,41.63,53.29,39.93,20.28,43.51
2020-01-02,0 days 09:42:00,00001.SZ,63.26,67.5,2.25,87.92,3.05,80.47
2020-01-02,0 days 09:43:00,00001.SZ,69.6,65.39,2.83,54.62,39.05,56.47
2020-01-02,0 days 09:44:00,00001.SZ,86.88,24.42,88.1,47.18,39.22,75.53
2020-01-02,0 days 09:45:00,00001.SZ,67.02,57.64,81.88,71.04,14.75,20.71
2020-01-02,0 days 09:46:00,00001.SZ,35.03,14.69,57.37,72.43,43.56,9.47
2020-01-02,0 days 09:47:00,00001.SZ,19.52,82.3,29.53,62.9,69.68,88.75
2020-01-02,0 days 09:48:00,00001.SZ,68.6,63.01,72.23,35.79,28.28,43.94
2020-01-02,0 days 09:49:00,00001.SZ,44.78,46.15,25.27,92.09,99.8,65.29
2020-01-02,0 days 09:50:00,00001.SZ,28.16,29.75,22.25,72.39,77.06,98.78
2020-01-02,0 days 09:51:00,00001.SZ,97.26,82.39,7.58,71.95,64.59,39.71
2020-01-02,0 days 09:52:00,00001.SZ,74.28,5.97,43.07,30.36,8.05,3.06
2020-01-02,0 days 09:53:00,00001.SZ,29.74,15.42,35.84,7.76,23.08,79.96
