2020-01-02,0 days 09:25:00,00001.SZ,35.73,35.3,82.08,2.31,89.47,1.95
2020-01-02,0 days 09:31:00,00001.SZ,6.65,76.63,31.61,81.83,58.12,82.37
2020-01-02,0 days 09:32:00,00001.SZ,50.76,1.84,43.49,35.21,34.79,94.78
2020-01-02,0 days 09:33:00,00001.SZ,20.65,6.88,74.25,60.16,18.35,29.89
2020-01-02,0 days 09:34:00,00001.SZ,87.58,10.27,94.45,54.32,50.9,55.7
2020-01-02,0 days 09:35:00,00001.SZ,32.4,56.05,5.59,71.78,39.98,37.12
2020-01-02,0 days 09:36:00,00001.SZ,43.22,59.35,79.75,73.9,1.58,54.71
2020-01-02,0 days 09:37:00,00001.SZ,6.89,85.91,30.0,59.52,47.39,95.95
2020-01-02,0 days 09:38:00,00001.SZ,10.88,29.01,78.97,44.77,6.47,72.81
2020-01-02,0 days 09:39:00,00001.SZ,38.54,99.82,51.38,71.87,82.46,66.61
2020-01-02,0 days 09:40:00,00001.SZ,6.65,91.51,45.08,79.12,53.05,14.22
2020-01-02,0 days 09:41:00,00001.SZ,33.7,33.72,77.99,38.36,14.85,38.45
2020-01-02,0 days 09:42:00,00001.SZ,34.07,69.62,51.31,14.58,83.53,42.41
2020-01-02,0 days 09:43:00,00001.SZ,58.75,10.15,80.69,13.49,82.47,64.36
2020-01-02,0 days 09:44:00,00001.SZ,21.03,86.5,91.58,54.15,35.92,48.89
2020-01-02,0 days 09:45:00,00001.SZ,76.69,69.17,20.22,69.87,86.38,17.79
2020-01-02,0 days 09:46:00,00001.SZ,28.62,34.07,68.15,96.8,91.51,87.0
2020-01-02,0 days 09:47:00,00001.SZ,75.07,32.41,80.39,19.35,62.22,4.87
2020-01-02,0 days 09:48:00,00001.SZ,23.36,41.97,27.02,21.39,4.77,22.4
2020-01-02,0 days 09:49:00,00001.SZ,7.27,97.69,81.31,68.06,74.27,88.66
2020-01-02,0 days 09:50:00,00001.SZ,19.35,78.79,85.6,3.69,75.98,33.48
