2020-01-02,0 days 09:25:00,00001.SZ,6.83,42.05,15.94,98.17,77.16,99.07
2020-01-02,0 days 09:31:00,00001.SZ,9.79,63.06,26.15,5.9,89.98,55.32
2020-01-02,0 days 09:32:00,00001.SZ,11.76,41.16,28.85,13.97,54.97,1.07
2020-01-02,0 days 09:33:00,00001.SZ,62.71,89.24,25.44,15.74,59.93,8.73
2020-01-02,0 days 09:34:00,00001.SZ,92.72,68.53,88.72,87.84,34.84,56.18
2020-01-02,0 days 09:35:00,00001.SZ,30.82,56.55,14.98,79.27,50.09,96.01
2020-01-02,0 days 09:36:00,00001.SZ,22.14,46.98,74.19,45.45,37.86,14.41
2020-01-02,0 days 09:37:00,00001.SZ,12.25,50.79,93.46,9.21,53.22,28.84
2020-01-02,0 days 09:38:00,00001.SZ,1.35,15.06,70.17,22.54,37.52,28.5
2020-01-02,0 days 09:39:00,00001.SZ,85.4,13.55,97.33,21.99,65.81,69.79
2020-01-02,0 days 09:40:00,00001.SZ,58.97,98.13,31.01,19.75,42.97,41.01
2020-01-02,0 days 09:41:00,00001.SZ,15.36,99.18,40.93,9.12,4.85,47.95
2020-01-02,0 days 09:42:00,00001.SZ,62.5,96.81,25.65,47.78,13.12,19.11
2020-01-02,0 days 09:43:00,00001.SZ,67.08,67.46,75.79,18.29,82.6,64.99
2020-01-02,0 days 09:44:00,00001.SZ,25.71,64.48,79.75,47.25,83.88,92.44
2020-01-02,0 days 09:45:00,00001.SZ,54.6,62.62,8.84,61.04,65.69,38.08
2020-01-02,0 days 09:46:00,00001.SZ,47.56,73.46,76.77,86.27,69.61,21.8
2020-01-02,0 days 09:47:00,00001.SZ,43.09,83.54,42.31,89.35,34.94,63.22
2020-01-02,0 days 09:48:00,00001.SZ,23.84,13.87,14.7,60.81,96.71,24.97
2020-01-02,0 days 09:49:00,00001.SZ,89.42,24.23,34.02,1.12,28.92,62.06
2020-01-02,0 days 09:50:00,00001.SZ,92.63,57.27,21.05,4.15,90.84,62.05
2020-01-02,0 days 09:51:00,00001.SZ,36.62,62.93,92.3,11.98,64.79,63.91
2020-01-02,0 days 09:52:00,00001.SZ,58.54,32.23,50.6,46.93,54.72,84.29
2020-01-02,0 days 09:53:00,00001.SZ,68.91,14.43,66.61,53.39,44.7,24.29
2020-01-02,0 days 09:54:00,00001.SZ,42.61,83.86,54.65,23.9,3.15,56.79
2020-01-02,0 days 09:55:00,00001.SZ,51.31,98.43,7.99,28.32,70.05,83.75
2020-01-02,0 days 09:56:00,00001.SZ,70.37,70.7,95.98,65.77,92.29,15.92
2020-01-02,0 days 09:57:00,00001.SZ,8.42,74.19,65.91,23.68,73.57,69.45
2020-01-02,0 days 09:58:00,00001.SZ,31.39,51.46,99.56,71.27,90.9,74.53
2020-01-02,0 days 09:59:00,00001.SZ,20.83,24.1,83.81,76.76,20.17,99.87
2020-01-02,0 days 10:00:00,00001.SZ,77.51,86.8,44.17,91.56,66.1,32.99
2020-01-02,0 days 10:01:00,00001.SZ,43.04,77.7,30.25,28.41,52.14,82.28
2020-01-02,0 days 10:02:00,00001.SZ,91.84,30.1,52.66,72.14,68.31,29.05
2020-01-02,0 days 10:03:00,00001.SZ,7.46,67.87,97.37,51.03,51.78,27.9
2020-01-02,0 days 10:04:00,00001.SZ,28.25,34.09,82.35,99.52,97.26,56.56
2020-01-02,0 days 10:05:00,00001.SZ,61.31,89.04,87.22,8.51,92.91,6.29
2020-01-02,0 days 10:06:00,00001.SZ,41.02,44.13,76.52,80.08,96.81,41.3
2020-01-02,0 days 10:07:00,00001.SZ,99.65,88.65,9.1,61.06,65.88,65.25
2020-01-02,0 days 10:08:00,00001.SZ,84.53,34.08,12.89,1.81,83.81,57.75
2020-01-02,0 days 10:09:00,00001.SZ,48.08,49.6,26.88,21.75,92.23,82.98
2020-01-02,0 days 10:10:00,00001.SZ,71.33,86.75,96.91,28.98,48.12,4.11
2020-01-02,0 days 10:11:00,00001.SZ,56.82,39.54,74.08,89.28,57.52,10.17
2020-01-02,0 days 10:12:00,00001.SZ,2.57,63.45,52.53,21.75,10.2,71.06
2020-01-02,0 days 10:13:00,00001.SZ,12.33,11.78,76.43,4.96,13.66,8.06
2020-01-02,0 days 10:14:00,00001.SZ,72.15,86.93,5.46,79.0,11.8,99.22
2020-01-02,0 days 10:15:00,00001.SZ,87.39,73.98,46.03,63.22,16.39,80.33
2020-01-02,0 days 10:16:00,00001.SZ,17.4,48.34,40.3,62.32,54.32,82.26
2020-01-02,0 days 10:17:00,00001.SZ,14.66,61.11,3.14,86.41,27.14,38.29
2020-01-02,0 days 10:18:00,00001.SZ,98.79,81.96,32.36,50.51,70.87,70.5
2020-01-02,0 days 10:19:00,00001.SZ,41.74,4.14,44.12,88.4,35.84,41.1
2020-01-02,0 days 10:20:00,00001.SZ,3.01,72.8,24.45,35.2,35.77,40.1
2020-01-02,0 days 10:21:00,00001.SZ,85.83,16.0,44.52,24.32,25.31,14.79
2020-01-02,0 days 10:22:00,00001.SZ,43.53,60.8,66.36,18.24,82.52,29.76
2020-01-02,0 days 10:23:00,00001.SZ,38.51,97.38,34.46,44.85,18.23,66.6
2020-01-02,0 days 10:24:00,00001.SZ,22.38,14.14,82.67,25.93,38.48,34.89
2020-01-02,0 days 10:25:00,00001.SZ,66.24,50.98,27.53,16.21,81.21,13.4
2020-01-02,0 days 10:26:00,00001.SZ,52.25,10.86,42.31,87.55,19.11,46.24
2020-01-02,0 days 10:27:00,00001.SZ,41.04,32.0,44.83,61.49,28.41,24.12
2020-01-02,0 days 10:28:00,00001.SZ,70.51,28.69,23.55,3.03,59.6,50.61
2020-01-02,0 days 10:29:00,00001.SZ,27.47,8.59,8.56,46.71,58.86,27.47
2020-01-02,0 days 10:30:00,00001.SZ,16.52,9.05,11.86,49.04,40.65,1.2
2020-01-02,0 days 10:31:00,00001.SZ,64.5,29.96,36.88,22.35,51.02,15.73
2020-01-02,0 days 10:32:00,00001.SZ,20.48,92.91,67.16,19.17,47.71,50.46
2020-01-02,0 days 10:33:00,00001.SZ,4.18,84.25,95.41,35.24,55.62,84.33
2020-01-02,0 days 10:34:00,00001.SZ,51.02,19.82,44.12,55.64,57.44,53.54
2020-01-02,0 days 10:35:00,00001.SZ,14.96,51.75,42.7,19.61,82.11,93.02
2020-01-02,0 days 10:36:00,00001.SZ,81.78,97.26,26.16,82.37,73.01,38.84
2020-01-02,0 days 10:37:00,00001.SZ,1.74,24.21,44.1,24.11,60.9,28.31
